Account ID,Owner ID,Rating,Malicious
1984,977,0.0,True
401,199,0.0,True
1731,876,0.0,True
183,97,0.0,True
1710,867,0.0,True
329,167,0.007970506288821233,True
1105,567,0.018368648748964267,True
1338,686,0.0305985704913867,True
1944,961,0.0,True
1454,747,0.05804247600604506,True
541,273,0.09641990916427914,True
1724,871,0.0,True
1556,797,0.049884155157842974,True
410,205,0.0,True
1934,956,0.0,True
113,65,0.0,True
1975,973,0.0,True
951,501,0.009049595066399796,True
199,104,0.0,True
1236,636,0.0,True
1935,957,0.0,True
1254,644,0.0,True
291,146,0.0,True
1720,870,0.0,True
1311,670,0.0,True
780,411,0.0,True
555,278,0.0,True
669,349,0.0,True
445,220,0.08730987966092452,True
834,440,0.0,True
1958,965,0.0,True
1037,543,0.0,True
151,81,0.0,True
1761,894,0.0785077770523509,True
1765,894,0.0,True
1158,596,0.0,True
456,224,0.0,True
1923,952,0.0,True
1110,571,0.0,True
1776,898,0.0,True
860,452,0.02635245311271628,True
1210,623,0.020697211821184558,True
871,457,0.04856939429182655,True
1847,930,0.0,True
98,58,0.0,True
735,388,0.0,True
697,368,0.07641897819893861,True
865,454,0.0,True
1137,585,0.0,True
876,460,0.0,True
1006,527,0.0,True
684,359,0.0,True
1576,804,0.0,True
182,97,0.0,True
179,97,0.0,True
71,40,0.0040904892535161,True
786,412,0.0,True
1144,589,0.02875394455948954,True
1456,748,0.0,True
1301,664,0.0,True
1637,835,0.01900429908372392,True
1500,768,0.0,True
185,99,0.0,True
1357,694,0.0,True
1891,945,0.0,True
1488,762,0.05152528342018328,True
558,280,0.0,True
1022,535,0.0,True
243,123,0.0,True
1672,849,0.0,True
2035,999,0.0,True
539,271,0.0,True
1754,891,0.0,True
169,93,0.0,True
1595,813,0.0,True
1309,668,0.06464957876490729,True
1109,571,0.0,True
1409,723,0.0,True
1693,860,0.0,True
1345,689,0.0,True
1157,596,0.03060833173184352,True
1911,949,0.0,True
1614,824,0.0,True
583,295,0.0,True
908,480,0.0,True
588,298,0.0,True
1663,845,0.0,True
879,461,0.0,True
510,256,0.0,True
1041,545,0.0,True
751,397,0.0,True
1028,539,0.0,True
1027,539,0.0,True
139,76,0.0,True
1598,814,0.0,True
1057,552,0.0,True
1007,527,0.048958861122144315,True
366,180,0.0313951316950174,True
1507,771,0.038383382868982296,True
1818,920,0.0,True
80,46,0.0,True
73,41,0.0,True
219,114,0.0,True
1694,860,0.03204475595566947,True
223,115,0.0,True
1757,893,0.0,True
816,431,0.0,True
1981,977,0.0,True
95,56,0.02751802426055247,True
1395,714,0.037443740567816186,True
661,346,0.0,True
239,121,0.0,True
678,356,0.0,True
1,0,0.0,True
1088,562,0.0,True
789,415,0.0,True
1939,959,0.0,True
1689,858,0.025038081998764783,True
1436,734,0.0,True
1675,851,0.0,True
297,148,0.0,True
771,405,0.0,True
1783,902,0.07378274882745933,True
868,455,0.0,True
1871,937,0.0,True
58,31,0.0,True
466,232,0.0,True
1538,791,0.0,True
1495,765,0.0,True
775,409,0.0,True
635,329,0.0,True
86,51,0.07050151203366306,True
785,412,0.0,True
1252,644,0.0,True
1956,965,0.0,True
19,9,0.0,True
192,100,0.08234885540380787,True
64,34,0.0,True
709,373,0.0,True
1749,888,0.0,True
1125,575,0.0,True
1938,959,0.0,True
952,502,0.0,True
890,468,0.0,True
705,372,0.0,True
2011,988,0.0,True
1841,926,0.0,True
1850,930,0.0,True
932,492,0.0,True
665,347,0.0,True
1673,850,0.0,True
1063,554,0.0,True
2023,994,0.0,True
1437,735,0.0,True
309,155,0.0,True
867,455,0.015536294096018533,True
884,464,0.0,True
1312,670,0.0,True
640,333,0.0,True
1392,713,0.0293143489737131,True
632,327,0.0,True
1539,792,0.0,True
110,64,0.09530475148104134,True
1889,944,0.09224726089446655,True
1817,920,0.03999451272541976,True
881,462,0.0,True
650,340,0.0,True
1574,803,0.0,True
700,369,0.0401847236765604,True
804,424,0.0,True
821,434,0.0,True
485,239,0.0,True
2000,984,0.0,True
1535,789,0.0,True
338,170,0.0,True
745,394,0.0,True
406,203,0.0,True
279,142,0.0,True
1202,615,0.0008182388646313932,True
300,149,0.0,True
578,293,0.008280129311968643,True
926,489,0.0,True
1996,982,0.0,True
322,163,0.02813202079018773,True
1682,854,0.0,True
1607,818,0.0,True
1152,593,0.0,True
1469,754,0.023733576182214056,True
1445,741,0.0,True
1550,796,0.0,True
803,424,0.0,True
731,387,0.0,True
880,462,0.0,True
1494,765,0.0,True
1223,629,0.0,True
295,147,0.0,True
1725,872,0.0,True
1142,588,0.0,True
1295,662,0.0,True
691,365,0.0,True
1860,933,0.0,True
1085,561,0.0,True
1228,634,0.0,True
1537,791,0.0,True
1370,703,0.0,True
234,119,0.0,True
1590,810,0.0,True
761,400,0.0,True
1094,564,0.0,True
960,506,0.0,True
2022,994,0.051059331372777406,True
87,51,0.018813121061749927,True
72,41,0.0,True
1670,848,0.04529035303005802,True
1270,651,0.0,True
1936,957,0.0,True
1995,982,0.029074631443734567,True
1001,523,0.0,True
301,149,0.0,True
950,501,0.09181754444201318,True
1453,747,0.05323740498939855,True
1809,915,0.03600236748654184,True
1790,905,0.0,True
1136,584,0.0,True
946,498,0.0,True
762,400,0.0,True
538,271,0.0,True
668,349,0.0,True
1414,724,0.0,True
1499,768,0.0,True
1400,716,0.0,True
2032,997,0.0,True
651,340,0.0,True
1358,694,0.0,True
675,354,0.0,True
1644,837,0.09967206329301878,True
83,48,0.0,True
280,143,0.0,True
1978,974,0.0,True
495,244,0.0,True
1534,789,0.0,True
862,453,0.0,True
1544,795,0.0,True
1747,887,0.0,True
1187,608,0.0,True
644,334,0.0,True
1497,766,0.0,True
1135,584,0.0,True
1688,858,0.0,True
1972,972,0.0,True
459,226,0.0,True
1508,771,0.0,True
1269,650,0.0,True
1314,671,0.0,True
1522,781,0.0,True
480,237,0.0,True
1490,764,0.0,True
306,153,0.0,True
360,178,0.0,True
1005,526,0.02807299341508812,True
271,137,0.0,True
61,33,0.0,True
274,138,0.052925784165917644,True
1308,668,0.0,True
768,403,0.01315216886383605,True
111,64,0.0,True
1521,781,0.09858813971004288,True
1038,543,0.07491254927413815,True
666,348,0.08859351090450862,True
382,186,0.0,True
1729,874,0.0,True
694,367,0.0,True
1380,707,0.0,True
1861,933,0.02471068052957215,True
1512,775,0.0,True
79,46,0.0,True
577,292,0.0,True
1748,887,0.0,True
52,26,0.0,True
818,433,0.0,True
1530,786,0.0798954124042014,True
457,224,0.0,True
1396,714,0.0,True
1491,764,0.0,True
1971,971,0.0,True
1343,688,0.0,True
